MySQL Shell 8.0.32

Copyright (c) 2016, 2023, Oracle and/or its affiliates.
Oracle is a registered trademark of Oracle Corporation and/or its affiliates.
Other names may be trademarks of their respective owners.

Type '\help' or '\?' for help; '\quit' to exit.
 MySQL  JS > \sql
Switching to SQL mode... Commands end with ;
 MySQL  SQL > \connect --mc root@localhost
Creating a Classic session to 'root@localhost'
Please provide the password for 'root@localhost': *************
Save password for 'root@localhost'? [Y]es/[N]o/Ne[v]er (default No): N
Fetching global names for auto-completion... Press ^C to stop.
Your MySQL connection id is 10
Server version: 8.0.32 MySQL Community Server - GPL
No default schema selected; type \use <schema> to set one.
 MySQL  localhost:3306 ssl  SQL > show databases;
+--------------------+
| Database           |
+--------------------+
| agencia            |
| ejemplo            |
| ejemplotdcs        |
| evaluacion_1       |
| information_schema |
| mysql              |
| ordenes_compra     |
| performance_schema |
| recursos_humanos   |
| sakila             |
| sys                |
| tarjetas_credito   |
| world              |
+--------------------+
13 rows in set (0.0018 sec)
 MySQL  localhost:3306 ssl  SQL > \use tarjetas_credito
Default schema set to `tarjetas_credito`.
Fetching global names, object names from `tarjetas_credito` for auto-completion... Press ^C to stop.
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL >  show tables;
+----------------------------+
| Tables_in_tarjetas_credito |
+----------------------------+
| bancos                     |
| clientes                   |
| tarjetas                   |
+----------------------------+
3 rows in set (0.0026 sec)
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL > LOAD DATA INFILE 'C:\\ProgramData\\MySQL\\MySQL Server 8.0\\Uploads\\clientes.csv'
                                                 -> INTO TABLE Clientes
                                                 -> FIELDS TERMINATED BY ','
                                                 -> ENCLOSED BY '"'
                                                 -> LINES TERMINATED BY '\r\n'
                                                 -> IGNORE 1 LINES
                                                 -> (nombre_cliente);
Query OK, 5000 rows affected (0.1332 sec)

Records: 5000  Deleted: 0  Skipped: 0  Warnings: 0
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL > SELECT *
                                                 -> FROM Clientes
                                                 -> ;
+------------+--------------------------+
| cliente_id | nombre_cliente           |
|       3873 | Reed Thornton            |
|       3874 | Refugio Y Dewey          |
|       3875 | Reggie C Bussey          |
|       3876 | Regina D Gibbs           |
|       3877 | Regina D Valdez          |
|       3878 | Regina Hale              |
|       3879 | Regina P Richmond        |
|       3880 | Regina Roth              |
|       3881 | Reginald Denny           |
|       3882 | Reginald Goode           |
|       3883 | Regine C Bayer           |
|       3884 | Reginia Flanigan         |
|       3885 | Reid B Sturgeon          |
|       3886 | Reinaldo C Dent          |
|       3887 | Reinaldo S Battle        |
|       3888 | Reita B Council          |
|       3889 | Rema Mcreynolds          |
|       3890 | Remedios U Irvin         |
|       3891 | Renaldo Rossi            |
|       3892 | Renato I Benson          |
|       3893 | Renee D Sykes            |
|       3894 | Renee H Raymond          |
|       3895 | Renee V Randolph         |
|       3896 | Reta H Killian           |
|       3897 | Retha I Olmstead         |
|       3898 | Reuben J Valles          |
|       3899 | Rex G Holbrook           |
|       3900 | Reyes H Keeney           |
|       3901 | Reyes K Guajardo         |
|       3902 | Reyes Nagel              |
|       3903 | Rheba D Sprouse          |
|       3904 | Rheba L Castro           |
|       3905 | Rheba Raney              |
|       3906 | Rhett S Bard             |
|       3907 | Rhona I Moultrie         |
|       3908 | Rhonda A Mendez          |
|       3909 | Rhonda D Benton          |
|       3910 | Rhonda D Galloway        |
|       3911 | Rhonda F Hopper          |
|       3912 | Rhonda Holden            |
|       3913 | Rhonda Knowles           |
|       3914 | Rhonda Obrien            |
|       3915 | Rhonda P Ellis           |
|       3916 | Rhonda T Harmon          |
|       3917 | Rhonda X Randall         |
|       3918 | Ricardo E Robertson      |
|       3919 | Ricardo I Quillen        |
|       3920 | Ricardo J Sammons        |
|       3921 | Ricardo K Mccaskill      |
|       3922 | Ricardo S Folk           |
|       3923 | Ricardo Savage           |
|       3924 | Ricardo U Webster        |
|       3925 | Ricardo V Leon           |
|       3926 | Ricardo X Mcmillan       |
|       3927 | Rich H Lerner            |
|       3928 | Rich Y Fogarty           |
|       3929 | Richard B Carper         |
|       3930 | Richard Coffey           |
|       3931 | Richard D Whitehead      |
|       3932 | Richard H Bryant         |
|       3933 | Richard Henderson        |
|       3934 | Richard K Michael        |
|       3935 | Richard Ruiz             |
|       3936 | Richard Workman          |
|       3937 | Richie Strauss           |
|       3938 | Rick E Hooper            |
|       3939 | Rick Golden              |
|       3940 | Rick H Rosario           |
|       3941 | Rick Hahn                |
|       3942 | Rick L Rivera            |
|       3943 | Rick Quinn               |
|       3944 | Rick T Goff              |
|       3945 | Rickie Q Cardwell        |
|       3946 | Ricky F Dominguez        |
|       3947 | Ricky Ford               |
|       3948 | Ricky G Franklin         |
|       3949 | Ricky Gates              |
|       3950 | Ricky H Ferguson         |
|       3951 | Ricky Howard             |
|       3952 | Ricky I Poole            |
|       3953 | Ricky K Head             |
|       3954 | Ricky K Hill             |
|       3955 | Ricky M Mcwhorter        |
|       3956 | Ricky R Dale             |
|       3957 | Rico Lopes               |
|       3958 | Rigoberto Berger         |
|       3959 | Rima C Montano           |
|       3960 | Rima W Wolfe             |
|       3961 | Rita G Rowe              |
|       3962 | Rita H Gaines            |
|       3963 | Rita H Mathews           |
|       3964 | Rita K Hudson            |
|       3965 | Rita T Christian         |
|       3966 | Rita Tanner              |
|       3967 | Rob Darden               |
|       3968 | Rob J Hardin             |
|       3969 | Robbie Archer            |
|       3970 | Robbie Himes             |
|       3971 | Robbin J Whitlock        |
|       3972 | Robby B Allard           |
|       3973 | Robby Trask              |
|       3974 | Robert E Roberson        |
|       3975 | Robert H Oneal           |
|       3976 | Roberta A Ferguson       |
|       3977 | Roberta Burnett          |
|       3978 | Roberta William          |
|       3979 | Roberto Barron           |
|       3980 | Roberto D Albert         |
|       3981 | Roberto J Cole           |
|       3982 | Roberto Lawrence         |
|       3983 | Roberto Morin            |
|       3984 | Roberto O Combs          |
|       3985 | Roberto O Jennings       |
|       3986 | Roberto S Lewis          |
|       3987 | Roberto Simon            |
|       3988 | Roberto T Fleming        |
|       3989 | Roberto Z Meyer          |
|       3990 | Robin B Church           |
|       3991 | Robin Collins            |
|       3992 | Robin H Slater           |
|       3993 | Robin Z Mcbride          |
|       3994 | Robt Stallworth          |
|       3995 | Robyn E Blodgett         |
|       3996 | Rocco N Howe             |
|       3997 | Rocco Santana            |
|       3998 | Rochel V Braswell        |
|       3999 | Rochelle Q Easter        |
|       4000 | Rod Finch                |
|       4001 | Roderick L Spears        |
|       4002 | Rodger C Armstrong       |
|       4003 | Rodney C Morgan          |
|       4004 | Rodney M Baumgardner     |
|       4005 | Rodney M Harvey          |
|       4006 | Rodney N Duffy           |
|       4007 | Rodney R Bundy           |
|       4008 | Rodolfo Coughlin         |
|       4009 | Rodrick Ratliff          |
|       4010 | Roger A Fry              |
|       4011 | Roger F Gallegos         |
|       4012 | Roger O Huber            |
|       4013 | Roger Page               |
|       4014 | Roger R Ward             |
|       4015 | Roger Ramos              |
|       4016 | Roger V Anderson         |
|       4017 | Roger W Dudley           |
|       4018 | Roger Y Tanner           |
|       4019 | Rolando I Chan           |
|       4020 | Rolf G Stjohn            |
|       4021 | Rolf Gladden             |
|       4022 | Ron I Olivarez           |
|       4023 | Ronald Bowers            |
|       4024 | Ronald J Lee             |
|       4025 | Ronald L Evers           |
|       4026 | Ronald N Farmer          |
|       4027 | Ronald P Ware            |
|       4028 | Ronald P Washington      |
|       4029 | Ronald Rodriquez         |
|       4030 | Ronald T Gibson          |
|       4031 | Ronald Tabor             |
|       4032 | Ronald Tyner             |
|       4033 | Ronda Blevins            |
|       4034 | Ronnie D Padilla         |
|       4035 | Ronnie Dyer              |
|       4036 | Ronnie H Jarvis          |
|       4037 | Ronnie I Hogan           |
|       4038 | Ronnie N Bullard         |
|       4039 | Ronnie O Buchanan        |
|       4040 | Ronnie U Buckner         |
|       4041 | Ronnie X James           |
|       4042 | Ronnie Z Ball            |
|       4043 | Ronnie Z Whitehead       |
|       4044 | Roosevelt Geary          |
|       4045 | Roosevelt Motley         |
|       4046 | Roosevelt Starnes        |
|       4047 | Roosevelt T Rector       |
|       4048 | Rosa Bond                |
|       4049 | Rosa H Weber             |
|       4050 | Rosa J Schmidt           |
|       4051 | Rosa Osborne             |
|       4052 | Rosa Q Humphrey          |
|       4053 | Rosa Stewart             |
|       4054 | Rosa W Sanchez           |
|       4055 | Rosa Y Moss              |
|       4056 | Rosalinda A Mueller      |
|       4057 | Rosaline P Alvarado      |
|       4058 | Rosalva J Clegg          |
|       4059 | Rosalva T Hardee         |
|       4060 | Rosamaria Oates          |
|       4061 | Rosamond Y Edwards       |
|       4062 | Rosann Barth             |
|       4063 | Rosanne E Tyner          |
|       4064 | Rosanne Trowbridge       |
|       4065 | Rosaria V Bernier        |
|       4066 | Rosario S Hook           |
|       4067 | Rosario U Perales        |
|       4068 | Roscoe D Moeller         |
|       4069 | Rose A House             |
|       4070 | Rose J Mcgowan           |
|       4071 | Rose K Underwood         |
|       4072 | Rose Lang                |
|       4073 | Rose Townsend            |
|       4074 | Roseann Hargis           |
|       4075 | Roseanne K Zink          |
|       4076 | Roselia Doran            |
|       4077 | Rosemarie Springer       |
|       4078 | Rosemarie Y Robles       |
|       4079 | Rosemary Q Arsenault     |
|       4080 | Rosemary U Paulsen       |
|       4081 | Rosetta R Oreilly        |
|       4082 | Rosie Milner             |
|       4083 | Rosina G Madden          |
|       4084 | Rosita Cone              |
|       4085 | Ross R Mccray            |
|       4086 | Rossana C Kelsey         |
|       4087 | Rosy X Kelly             |
|       4088 | Roxana N Hardy           |
|       4089 | Roy E Haynes             |
|       4090 | Roy Franklin             |
|       4091 | Roy Gonzalez             |
|       4092 | Roy I Henderson          |
|       4093 | Roy I Rutledge           |
|       4094 | Roy M Dixon              |
|       4095 | Roy Mcdowell             |
|       4096 | Roy N Francis            |
|       4097 | Roy Y Mills              |
|       4098 | Ruben Z Stahl            |
|       4099 | Rubie I Schofield        |
|       4100 | Ruby Bradley             |
|       4101 | Ruby Holder              |
|       4102 | Ruby L Noel              |
|       4103 | Ruby Pearson             |
|       4104 | Ruby S Clarke            |
|       4105 | Ruby Y Newman            |
|       4106 | Rudolf Spaulding         |
|       4107 | Rudy I Macmillan         |
|       4108 | Rudy Q Hardman           |
|       4109 | Rudy Strickland          |
|       4110 | Rufina Witt              |
|       4111 | Rupert H Pettit          |
|       4112 | Russ X Hoy               |
|       4113 | Russel C Abraham         |
|       4114 | Russel Y Irvine          |
|       4115 | Russell F Foley          |
|       4116 | Russell G Contreras      |
|       4117 | Russell T Becker         |
|       4118 | Russell Turk             |
|       4119 | Russell Woods            |
|       4120 | Russell X Ashley         |
|       4121 | Russell Y Ferguson       |
|       4122 | Ruth R Gibson            |
|       4123 | Ruth R Mack              |
|       4124 | Ruth V Beach             |
|       4125 | Ruthann C Beyer          |
|       4126 | Ruthann P Knott          |
|       4127 | Ryan Burns               |
|       4128 | Ryan Couture             |
|       4129 | Ryan Hartman             |
|       4130 | Ryan Poole               |
|       4131 | Ryan R Burgess           |
|       4132 | Ryan V Wiley             |
|       4133 | Sabra I Montenegro       |
|       4134 | Sacha Bergman            |
|       4135 | Salley G Estes           |
|       4136 | Salley M Brockman        |
|       4137 | Sally B Lowery           |
|       4138 | Sally Forbes             |
|       4139 | Sally Goff               |
|       4140 | Sally Griffith           |
|       4141 | Sally Hays               |
|       4142 | Sally Q Bryan            |
|       4143 | Sally U Murphy           |
|       4144 | Salome R Scoggins        |
|       4145 | Salvador E Leahy         |
|       4146 | Salvador W Finn          |
|       4147 | Sam Bryan                |
|       4148 | Sam Burnett              |
|       4149 | Sam E Berger             |
|       4150 | Sam Figueroa             |
|       4151 | Sam I Dejesus            |
|       4152 | Samantha Butler          |
|       4153 | Samantha E Duke          |
|       4154 | Samantha I May           |
|       4155 | Samantha L Berry         |
|       4156 | Samantha Mclean          |
|       4157 | Samantha R Mcmahon       |
|       4158 | Samantha X Eaton         |
|       4159 | Samantha Z Harrison      |
|       4160 | Samara Easter            |
|       4161 | Samella M Moon           |
|       4162 | Sammie H Casper          |
|       4163 | Sammie Prince            |
|       4164 | Sammie X Otoole          |
|       4165 | Sammy Clem               |
|       4166 | Sammy G Place            |
|       4167 | Sammy Holley             |
|       4168 | Sammy Y Blackburn        |
|       4169 | Samual U Helton          |
|       4170 | Samuel Bonner            |
|       4171 | Samuel C Sherman         |
|       4172 | Samuel F Dawson          |
|       4173 | Samuel Glaze             |
|       4174 | Samuel Q Hayden          |
|       4175 | Samuel S Dawson          |
|       4176 | Samuel X Salas           |
|       4177 | Samuel Z Parrish         |
|       4178 | Sana Coggins             |
|       4179 | Sandi R Mccrory          |
|       4180 | Sandra F Berry           |
|       4181 | Sandra G Sullivan        |
|       4182 | Sandra Horton            |
|       4183 | Sandra I Oconnor         |
|       4184 | Sandra P Hahn            |
|       4185 | Sandra Pennington        |
|       4186 | Sandra Ramsey            |
|       4187 | Sandra Strickland        |
|       4188 | Sandra Talley            |
|       4189 | Sandy Catlett            |
|       4190 | Sandy Spurgeon           |
|       4191 | Sandy U Benavides        |
|       4192 | Sang H Rushing           |
|       4193 | Sanjuana Francois        |
|       4194 | Sanjuana Hutchins        |
|       4195 | Sanora Boone             |
|       4196 | Sanora L Vincent         |
|       4197 | Santana M Alonso         |
|       4198 | Santiago Nowlin          |
|       4199 | Santos Hutchison         |
|       4200 | Santos T Burris          |
|       4201 | Santos Waldron           |
|       4202 | Sara Burgess             |
|       4203 | Sara K Brooks            |
|       4204 | Sara Moon                |
|       4205 | Sara S Middleton         |
|       4206 | Sara Spencer             |
|       4207 | Sarah Glass              |
|       4208 | Sarah K Carroll          |
|       4209 | Sarah P Weeks            |
|       4210 | Sarah T Mcdonald         |
|       4211 | Sarah X Richardson       |
|       4212 | Sarah Z Nicholson        |
|       4213 | Sarita L Bradford        |
|       4214 | Saturnina Lavigne        |
|       4215 | Saul Mckenzie            |
|       4216 | Savannah D Redding       |
|       4217 | Scarlet E Rudd           |
|       4218 | Scarlett Gallant         |
|       4219 | Scot I Mortensen         |
|       4220 | Scott A Allen            |
|       4221 | Scott Massie             |
|       4222 | Scottie C Sample         |
|       4223 | Scottie E Speight        |
|       4224 | Scotty Lima              |
|       4225 | Sean Cooke               |
|       4226 | Sean F Hogan             |
|       4227 | Sean M Workman           |
|       4228 | Sean P Cooke             |
|       4229 | Sean T Mccray            |
|       4230 | Sean Y Meyers            |
|       4231 | Sebastian Jaramillo      |
|       4232 | Sebastian M Shuler       |
|       4233 | Sebastian P Ritter       |
|       4234 | Sebastian Z Montanez     |
|       4235 | Selena Z Jaeger          |
|       4236 | Selina Lockhart          |
|       4237 | September G Ornelas      |
|       4238 | September Moses          |
|       4239 | Serena Horner            |
|       4240 | Sergio Y Hoyle           |
|       4241 | Shad M Matteson          |
|       4242 | Shae B Bonilla           |
|       4243 | Shakia Nugent            |
|       4244 | Shakita Z Paredes        |
|       4245 | Shalanda V Lundy         |
|       4246 | Shan E Worthington       |
|       4247 | Shana D Christman        |
|       4248 | Shana M Dick             |
|       4249 | Shandi Harwood           |
|       4250 | Shandra A Broyles        |
|       4251 | Shane B Forster          |
|       4252 | Shane E Newman           |
|       4253 | Shane Faust              |
|       4254 | Shane I Kent             |
|       4255 | Shane I Richmond         |
|       4256 | Shane K Edwards          |
|       4257 | Shane L Bean             |
|       4258 | Shane M Dixon            |
|       4259 | Shane M Guerra           |
|       4260 | Shane M Nielsen          |
|       4261 | Shane Marks              |
|       4262 | Shane Odom               |
|       4263 | Shane Thornton           |
|       4264 | Shane V Brady            |
|       4265 | Shanna U Hsu             |
|       4266 | Shannon Barker           |
|       4267 | Shannon I Anderson       |
|       4268 | Shannon Murphy           |
|       4269 | Shannon O Copeland       |
|       4270 | Shanon T Oswalt          |
|       4271 | Shante S Reeves          |
|       4272 | Shantel Pinckney         |
|       4273 | Shantell Z Ramey         |
|       4274 | Sharan A Chang           |
|       4275 | Sharan Hatchett          |
|       4276 | Sharda Ault              |
|       4277 | Sharee C Shrader         |
|       4278 | Sharice R Samuel         |
|       4279 | Sharilyn C Moniz         |
|       4280 | Sharilyn I Street        |
|       4281 | Sharilyn L Sellers       |
|       4282 | Sharleen Pope            |
|       4283 | Sharon C Dewitt          |
|       4284 | Sharon I Fulton          |
|       4285 | Sharon N Holt            |
|       4286 | Sharon W Bowers          |
|       4287 | Sharon W Medina          |
|       4288 | Sharyl P Maher           |
|       4289 | Shaun Gainey             |
|       4290 | Shavonda Russell         |
|       4291 | Shawn D Tucker           |
|       4292 | Shawn I Murrell          |
|       4293 | Shawn K Key              |
|       4294 | Shawn Mann               |
|       4295 | Shawn Morrow             |
|       4296 | Shawn Q Mount            |
|       4297 | Shawn S Powers           |
|       4298 | Shawn Schneider          |
|       4299 | Shawnna Sutherland       |
|       4300 | Shawnta S Amaral         |
|       4301 | Shay Y Mcdowell          |
|       4302 | Shayla Samuels           |
|       4303 | Sheila Best              |
|       4304 | Sheila H Mccray          |
|       4305 | Sheila Hawkins           |
|       4306 | Sheila M Sullivan        |
|       4307 | Sheila P Jacobson        |
|       4308 | Sheila P Jarvis          |
|       4309 | Sheila R Bowers          |
|       4310 | Sheila R Thomas          |
|       4311 | Sheila Y Roach           |
|       4312 | Sheila Yates             |
|       4313 | Sheila Z Hopkins         |
|       4314 | Sheilah Stevens          |
|       4315 | Shelba Z Worden          |
|       4316 | Shelby O Hills           |
|       4317 | Sheldon Pruett           |
|       4318 | Shelia R Epstein         |
|       4319 | Shella V Mayfield        |
|       4320 | Shelli P Reuter          |
|       4321 | Shellie C Britton        |
|       4322 | Shelton I Abner          |
|       4323 | Shemeka K Christie       |
|       4324 | Shemeka Z Light          |
|       4325 | Shenika Q Thomson        |
|       4326 | Shenna Weis              |
|       4327 | Sherise Sims             |
|       4328 | Sherlene Murillo         |
|       4329 | Sherly S Weiner          |
|       4330 | Sherman Q Gale           |
|       4331 | Sherman W Metzger        |
|       4332 | Sheron Gerald            |
|       4333 | Sheron New               |
|       4334 | Sheron O Winslow         |
|       4335 | Sherri Moultrie          |
|       4336 | Sherrill Arriola         |
|       4337 | Sherry B French          |
|       4338 | Sherry Barnes            |
|       4339 | Sherry H Massey          |
|       4340 | Sherry U Dominguez       |
|       4341 | Sherry Z Graham          |
|       4342 | Sherwood Gantt           |
|       4343 | Sheryll G Hubert         |
|       4344 | Shirl R Mccormick        |
|       4345 | Shirleen O Crawley       |
|       4346 | Shirley B Pugh           |
|       4347 | Shirley Carney           |
|       4348 | Shirley H Maxwell        |
|       4349 | Shirley Hess             |
|       4350 | Shirley Melendez         |
|       4351 | Shirley N Wood           |
|       4352 | Shirley Q Melendez       |
|       4353 | Shirley Roman            |
|       4354 | Shirley S Bailey         |
|       4355 | Shirley Sanchez          |
|       4356 | Shirley Waters           |
|       4357 | Shirly K Grooms          |
|       4358 | Shirly P Patel           |
|       4359 | Shon S Martinez          |
|       4360 | Shon X Flannery          |
|       4361 | Shonda J Belton          |
|       4362 | Sibyl Powell             |
|       4363 | Sid B Dagostino          |
|       4364 | Sidney H Mann            |
|       4365 | Sidney Z Carney          |
|       4366 | Sigrid I Holman          |
|       4367 | Silas Z Eason            |
|       4368 | Silva C Rhea             |
|       4369 | Simon E Overby           |
|       4370 | Simone W Yount           |
|       4371 | Sindy B Serna            |
|       4372 | Siobhan R Gilmer         |
|       4373 | Slyvia O Holm            |
|       4374 | Slyvia P Ragan           |
|       4375 | So H Hatch               |
|       4376 | So H Warner              |
|       4377 | Sofia Q Mckeon           |
|       4378 | Sol Eaton                |
|       4379 | Solange Nieto            |
|       4380 | Solomon K Price          |
|       4381 | Somer N Jorgenson        |
|       4382 | Son R Bourque            |
|       4383 | Song M Sousa             |
|       4384 | Sonja J Woodbury         |
|       4385 | Sonny A Benge            |
|       4386 | Sonny I Munger           |
|       4387 | Sonny P Gonzales         |
|       4388 | Sonny Snell              |
|       4389 | Sonya C Avila            |
|       4390 | Sophia Aguilar           |
|       4391 | Sophia U Corwin          |
|       4392 | Stacey Pitts             |
|       4393 | Stacy A Hall             |
|       4394 | Stacy B Lowery           |
|       4395 | Stacy C Strickland       |
|       4396 | Stacy Copeland           |
|       4397 | Stacy D Hansen           |
|       4398 | Stacy Goetz              |
|       4399 | Stacy H Bernstein        |
|       4400 | Stacy J Rosas            |
|       4401 | Stacy L Wheeler          |
|       4402 | Stacy O Garcia           |
|       4403 | Stacy Spence             |
|       4404 | Stacy Y Robinson         |
|       4405 | Stan O Wade              |
|       4406 | Stan Z Bridges           |
|       4407 | Stanford Cassidy         |
|       4408 | Stanley Frank            |
|       4409 | Stanley I Church         |
|       4410 | Stanley J Hendricks      |
|       4411 | Stanley N Collins        |
|       4412 | Stanley Potter           |
|       4413 | Stanley R Bishop         |
|       4414 | Stanley R Branch         |
|       4415 | Stanley R Morton         |
|       4416 | Stanley U Maurer         |
|       4417 | Stanley X Puckett        |
|       4418 | Stanton V Hammett        |
|       4419 | Stefan Oconnell          |
|       4420 | Stephan Davidson         |
|       4421 | Stephane Balderas        |
|       4422 | Stephane C Lieberman     |
|       4423 | Stephania H Valle        |
|       4424 | Stephanie Black          |
|       4425 | Stephanie Bowers         |
|       4426 | Stephanie H Workman      |
|       4427 | Stephanie J Alvarez      |
|       4428 | Stephanie J Greer        |
|       4429 | Stephanie S Morrow       |
|       4430 | Stephen Bishop           |
|       4431 | Stephen F French         |
|       4432 | Stephen G Andrews        |
|       4433 | Stephen K Mullins        |
|       4434 | Stephen K Schindler      |
|       4435 | Stephen M Davidson       |
|       4436 | Stephen P Willis         |
|       4437 | Stephen Preston          |
|       4438 | Stephen R Hurley         |
|       4439 | Stephen U Mckee          |
|       4440 | Stephen Z Fitzgerald     |
|       4441 | Stephenie Gilchrist      |
|       4442 | Stephenie Z Finney       |
|       4443 | Sterling H Harmon        |
|       4444 | Sterling Medlock         |
|       4445 | Steve C Joseph           |
|       4446 | Steve Fry                |
|       4447 | Steve G Ayala            |
|       4448 | Steve J Ingram           |
|       4449 | Steve Kerr               |
|       4450 | Steve M Parsons          |
|       4451 | Steve V Gracia           |
|       4452 | Steven A Simpson         |
|       4453 | Steven Caraballo         |
|       4454 | Steven Deleon            |
|       4455 | Steven O Kline           |
|       4456 | Steven P Kirk            |
|       4457 | Stevie E Lerma           |
|       4458 | Stevie N Gifford         |
|       4459 | Stevie O Orlando         |
|       4460 | Stormy U Jarrell         |
|       4461 | Sue I Floyd              |
|       4462 | Sue V Joseph             |
|       4463 | Suk Lombard              |
|       4464 | Susan Bauer              |
|       4465 | Susan Flores             |
|       4466 | Susan I Hughes           |
|       4467 | Susan M Hicks            |
|       4468 | Susan Mathis             |
|       4469 | Susan T Park             |
|       4470 | Susan W Munoz            |
|       4471 | Susannah D Sides         |
|       4472 | Susannah Holloman        |
|       4473 | Susie Coburn             |
|       4474 | Suzann Q Rodrigues       |
|       4475 | Suzanne A Montgomery     |
|       4476 | Suzanne A Ratliff        |
|       4477 | Suzanne C Buck           |
|       4478 | Suzanne H Contreras      |
|       4479 | Suzanne H House          |
|       4480 | Suzanne Jones            |
|       4481 | Suzanne K Mcneil         |
|       4482 | Suzanne Mckinney         |
|       4483 | Suzanne Q Campbell       |
|       4484 | Suzanne S Murphy         |
|       4485 | Suzanne Snider           |
|       4486 | Suzanne Y Gomez          |
|       4487 | Suzy E Marlowe           |
|       4488 | Svetlana Y Nunn          |
|       4489 | Sybil H Simmons          |
|       4490 | Sydney Dillard           |
|       4491 | Sylvester Y Sneed        |
|       4492 | Sylvia A Wilkinson       |
|       4493 | Sylvia G Gaffney         |
|       4494 | Sylvia Head              |
|       4495 | Sylvia M Dillard         |
|       4496 | Sylvia P Tillman         |
|       4497 | Sylvia X Dorsey          |
|       4498 | Sylvie F Owens           |
|       4499 | Tad B Currie             |
|       4500 | Tad S Gable              |
|       4501 | Tad Whitten              |
|       4502 | Taina H Nutt             |
|       4503 | Taina U Hatchett         |
|       4504 | Tajuana Parker           |
|       4505 | Tambra S Hollis          |
|       4506 | Tamela Shifflett         |
|       4507 | Tammie Oakes             |
|       4508 | Tammy F Cruz             |
|       4509 | Tammy J Hill             |
|       4510 | Tammy L Doyle            |
|       4511 | Tammy Q Fuller           |
|       4512 | Tammy S Forbes           |
|       4513 | Tammy Solomon            |
|       4514 | Tammy Z Tate             |
|       4515 | Tangela Linder           |
|       4516 | Tanika Linares           |
|       4517 | Tanja B Weiss            |
|       4518 | Tanja Embry              |
|       4519 | Tanna K Callahan         |
|       4520 | Tarah P Whitworth        |
|       4521 | Tarah Whitfield          |
|       4522 | Taren W Baughman         |
|       4523 | Tashia F Steinberg       |
|       4524 | Tashia Sanderson         |
|       4525 | Tatyana C Lu             |
|       4526 | Tawanda B Mcalister      |
|       4527 | Tawna Hurst              |
|       4528 | Tawna Luis               |
|       4529 | Tawny Veal               |
|       4530 | Taylor Wilkes            |
|       4531 | Ted A Echevarria         |
|       4532 | Ted P Culbertson         |
|       4533 | Teodoro C Barger         |
|       4534 | Teodoro D Jordan         |
|       4535 | Teodoro K Babb           |
|       4536 | Teodoro V Lumpkin        |
|       4537 | Teofila Y Rodriguez      |
|       4538 | Tera D Newby             |
|       4539 | Terence Dion             |
|       4540 | Terence G Odell          |
|       4541 | Teresa Casey             |
|       4542 | Teresa Cooley            |
|       4543 | Teresa Glenn             |
|       4544 | Teresa Levine            |
|       4545 | Teresa Walker            |
|       4546 | Teressa E Mcmullen       |
|       4547 | Terica Pleasant          |
|       4548 | Terrance N Olive         |
|       4549 | Terrance V Scully        |
|       4550 | Terrance X Carr          |
|       4551 | Terrie B Shaw            |
|       4552 | Terrie Underwood         |
|       4553 | Terrilyn Simms           |
|       4554 | Terry A Harder           |
|       4555 | Terry P Cole             |
|       4556 | Terry R Mackenzie        |
|       4557 | Terry V Welch            |
|       4558 | Terry W Day              |
|       4559 | Tesha M Denning          |
|       4560 | Thad P Clark             |
|       4561 | Thaddeus G Woodard       |
|       4562 | Thanh H Ponce            |
|       4563 | Thelma B Riley           |
|       4564 | Thelma Delaney           |
|       4565 | Thelma F Koch            |
|       4566 | Thelma Harris            |
|       4567 | Thelma I Golden          |
|       4568 | Thelma Kane              |
|       4569 | Thelma Newman            |
|       4570 | Thelma R Strader         |
|       4571 | Thelma X Serrano         |
|       4572 | Theo Frey                |
|       4573 | Theodora R Wheat         |
|       4574 | Theodora U Mcclanahan    |
|       4575 | Theodore F Roy           |
|       4576 | Theodore H Allen         |
|       4577 | Theodore Hubbard         |
|       4578 | Theodore O Bannister     |
|       4579 | Theodore R Herring       |
|       4580 | Theodore Thornton        |
|       4581 | Theodore U Hester        |
|       4582 | Theresa G Foster         |
|       4583 | Theresa Ingram           |
|       4584 | Theresa Odonnell         |
|       4585 | Theresa S Love           |
|       4586 | Theresia M Tamayo        |
|       4587 | Thi K Vue                |
|       4588 | Thomas Q Stanton         |
|       4589 | Thomas R Rowland         |
|       4590 | Thomas T Charles         |
|       4591 | Thurman K Stiltner       |
|       4592 | Thurman V Christiansen   |
|       4593 | Tianna K Dominguez       |
|       4594 | Tien X Soares            |
|       4595 | Tiffany Adkins           |
|       4596 | Tiffany E Diaz           |
|       4597 | Tiffany L Pacheco        |
|       4598 | Tiffany N Fuentes        |
|       4599 | Tiffany Wiggins          |
|       4600 | Tiffiny Flannery         |
|       4601 | Tim Frasier              |
|       4602 | Tim K Schmidt            |
|       4603 | Tim L Mejia              |
|       4604 | Tim S Pittman            |
|       4605 | Tim Sparks               |
|       4606 | Tim Wall                 |
|       4607 | Tim Winters              |
|       4608 | Tim Y Dyer               |
|       4609 | Timmy Paterson           |
|       4610 | Timothy B Isbell         |
|       4611 | Timothy C Garrison       |
|       4612 | Timothy E Howell         |
|       4613 | Timothy G Solis          |
